2018,YR2018,Middle income,MIC,5.25995397095192,3.97974491119385,..
2018,YR2018,Moldova,MDA,6.58753443,5.43973016738892,0.26
2018,YR2018,Monaco,MCO,1.59628761,..,..
2018,YR2018,Mongolia,MNG,3.85443377,6.17301988601685,0.01
2018,YR2018,Montenegro,MNE,8.34355545,..,0.04
2018,YR2018,Morocco,MAR,5.33230448,..,0.02
2018,YR2018,Mozambique,MOZ,8.09185696,5.45218992233276,4.01
2018,YR2018,Myanmar,MMR,4.89992142,1.92288994789124,..
2018,YR2018,Namibia,NAM,8.31428051,8.98805046081543,3.23
2018,YR2018,Nauru,NRU,8.63223171,..,..
2018,YR2018,Nepal,NPL,4.5284524,4.43445014953613,0.03
2018,YR2018,Netherlands,NLD,10.0318222,5.35764980316162,0.02
2018,YR2018,New Caledonia,NCL,..,..,..
2018,YR2018,New Zealand,NZL,9.21034622,6.04850006103516,0.03
2018,YR2018,Nicaragua,NIC,8.58646584,3.56255006790161,0.12
2018,YR2018,Niger,NER,5.28845072,3.44697999954224,0.06
2018,YR2018,Nigeria,NGA,3.09069371,..,0.48
2018,YR2018,North America,NAC,16.2328763278819,..,0.11
2018,YR2018,North Macedonia,MKD,6.55475044,..,..
2018,YR2018,Northern Mariana Islands,MNP,..,..,..
2018,YR2018,Norway,NOR,10.02394581,7.64411020278931,0.02
2018,YR2018,Not classified,INX,..,..,..
2018,YR2018,OECD members,OED,12.3408884908394,4.8984899520874,0.0927562279873433
2018,YR2018,Oman,OMN,4.10356855,5.20723009109497,..
2018,YR2018,Other small states,OSS,4.56726682421926,5.4590151309967,1.76067107950408
2018,YR2018,Pacific island small states,PSS,4.80416499192564,..,..
2018,YR2018,Pakistan,PAK,3.20214486,..,0.11
2018,YR2018,Palau,PLW,10.84888458,..,..
2018,YR2018,Panama,PAN,7.28005838,2.8829300403595,0.46
2018,YR2018,Papua New Guinea,PNG,2.26630354,1.8748300075531,0.4
2018,YR2018,Paraguay,PRY,6.71837997,3.28320002555847,0.13
2018,YR2018,Peru,PER,5.19757748,3.71429991722107,0.14
2018,YR2018,Philippines,PHL,3.95381904,3.1331000328064,0.13
2018,YR2018,Poland,POL,6.32764196,4.61579990386963,..
2018,YR2018,Portugal,PRT,9.4126482,4.67515993118286,0.08
2018,YR2018,Post-demographic dividend,PST,12.763586059264,4.99274015426636,0.0805450239296043
2018,YR2018,Pre-demographic dividend,PRE,3.90869433313299,3.23993992805481,0.746940796015162
2018,YR2018,Puerto Rico,PRI,..,..,..
2018,YR2018,Qatar,QAT,2.62514997,..,0.05
2018,YR2018,Romania,ROU,5.56050777,3.34474992752075,0.04
2018,YR2018,Russian Federation,RUS,5.35520792,4.67819976806641,..
2018,YR2018,Rwanda,RWA,6.6816082,3.07375001907349,0.42
2018,YR2018,Samoa,WSM,5.47191095,4.53214979171753,..
2018,YR2018,San Marino,SMR,6.91428852,3.55516004562378,..
2018,YR2018,Sao Tome and Principe,STP,5.84369802,5.23510980606079,..
2018,YR2018,Saudi Arabia,SAU,5.74845695,..,0.04
2018,YR2018,Senegal,SEN,4.23825741,4.85822010040283,0.09
2018,YR2018,Serbia,SRB,8.5316782,3.58231997489929,0.02
2018,YR2018,Seychelles,SYC,5.26916742,4.49883985519409,..
2018,YR2018,Sierra Leone,SLE,8.28987408,6.98963022232056,0.77
2018,YR2018,Singapore,SGP,4.08520222,2.64509010314941,0.03
2018,YR2018,Sint Maarten (Dutch part),SXM,..,..,..
2018,YR2018,Slovak Republic,SVK,6.70504332,3.975830078125,..
2018,YR2018,Slovenia,SVN,8.27940369,4.93603992462158,0.01
2018,YR2018,Small states,SST,4.79873938210206,5.32633996009826,1.43286939955802
2018,YR2018,Solomon Islands,SLB,3.99611521,..,..
2018,YR2018,Somalia,SOM,..,..,0.02
2018,YR2018,South Africa,ZAF,8.85829735,6.15898990631104,5.37
2018,YR2018,South Asia,SAS,3.04523009212714,3.19979000091553,0.0566480111959329
2018,YR2018,South Asia (IDA & IBRD),TSA,3.04523009212714,3.19979000091553,0.0566480111959329
2018,YR2018,South Sudan,SSD,6.27566719,..,1.35
2018,YR2018,Spain,ESP,8.99036121,4.17816019058228,0.08
2018,YR2018,Sri Lanka,LKA,3.91227865,2.13539004325867,0.01
2018,YR2018,St. Kitts and Nevis,KNA,5.21287775,..,..
2018,YR2018,St. Lucia,LCA,4.41556692,3.33179998397827,..
2018,YR2018,St. Martin (French part),MAF,..,..,..
2018,YR2018,St. Vincent and the Grenadines,VCT,4.51017952,5.69377994537354,..
2018,YR2018,Sub-Saharan Africa,SSF,5.00671731513528,3.64186000823975,0.97578563493808
2018,YR2018,Sub-Saharan Africa (excluding high income),SSA,5.00648403012328,3.64186000823975,0.97578563493808
2018,YR2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,5.00671731513528,3.64186000823975,0.97578563493808
2018,YR2018,Sudan,SDN,4.43653536,..,0.09
2018,YR2018,Suriname,SUR,7.8974061,5.68860006332397,0.32
2018,YR2018,Sweden,SWE,10.94106293,7.64084005355835,..
2018,YR2018,Switzerland,CHE,11.37997055,4.86093997955322,0.03
2018,YR2018,Syrian Arab Republic,SYR,..,..,0.01
